1453678400804114432,"Pare che il Pd avesse contato di stare 15 voti sopra. E invece è finito 23 voti sotto. Quanti sono i franchi tiratori?

#DDLZan",none,"[('none', 3)]"
1453679175982854147,"Vi stupite perché non è passato il #DDLZan ? Ma dove vivete? Mica è un paese civile questo.
Se ve lo foste dimenticati si chiama Italia.",favour,"[('favour', 2), ('none', 1)]"
1453681917140815886,"Comunque se il senato si scaldasse come si scalda nell’esultare per la bocciatura del ddl zan per che ne so gli stipendi da fame fermi da 15 anni, i prezzi alle stelle, La benzina a 1.80 €/l, gli ultra 65enni costretti ancora a lavorare, la scuola.. che paese impeccabile sarebbe",none,"[('none', 3)]"
1453684247936577537,quasi mi dispiace per la psicologa perché oggi ho il primo appuntamento e sono già in una situazione emotiva strana a causa del ddl zan e tutto ahah,favour,"[('favour', 2), ('none', 1)]"
1453685417769902084,"Un parlamento che esulta sapendo che potrà nascondersi dietro il voto a scrutinio segreto, perché sa che così potrà affossare il #DDLZan che semplicemente riconosce a tutti gli stessi diritti è un parlamento che non rappresenta più neanche se stesso. Profondo schifo.",favour,"[('favour', 3)]"
1453685442814021632,possiamo dire che la presenza o l'assenza del DDL Zan ha una valenza ridicola a livello giuridico o apriteilcervello e trash italiano si indignano?,none,"[('none', 3)]"
1453686393578926086,Il ddl Zan è un'offesa alla libertà di opinione però scendere in piazza contro una misura ininfluente fatta in un contesto pandemico per uscire da una crisi solo perché su Facebook ho letto che nei vaccini ci sono i microchip non lo é,N/D,"[('against', 1), ('favour', 1), ('none', 1)]"
1453688328130371588,Il fatto che il DDL Zan sia stato affossato senza nemmeno provare a modificarlo prima dimostra quanto omofobo questo paese sia: hanno dato per scontato che non sarebbe passato sin da subito.,favour,"[('favour', 3)]"
1453689354262568968,le facciamo le manifestazioni contro quello che hanno deciso o dobbiamo sottostare alle loro scelte di merda? #DDLZan,favour,"[('favour', 3)]"
1453689400697790468,"chi dice che il #DDLZan è morto perché non si è sceso abbastanza a compromessi non capisce che con quei trogloditi che ieri hanno festeggiato non si scende a compromessi, li si combatte e basta",favour,"[('favour', 3)]"
1453690780510474245,#DDLZan affossato. Non ho parole per descrivere questo schifo.,favour,"[('favour', 3)]"
1453692127528071170,I no vax e no green pass che vogliono paragonare la discriminazione delle minoranze con il green pass obbligatorio sono una piaga enorme... #ddlzan,favour,"[('favour', 2), ('none', 1)]"
1453694188760047616,"Probabilmente non dovrei, ma più penso a quegli applausi e più mi sento umiliato #DDLZan",favour,"[('favour', 3)]"
1453694691812257792,il dibattito sul #DDLZan ha svelato che la gente scopre ora che i giudici applicano le leggi ai casi concreti con la loro interpretazione,none,"[('none', 2), ('favour', 1)]"
1453699629875441666,"Da anni ormai modellano la nostra Costituzione a proprio uso m, ma all’indomani del blocco della loro legge, gridano alla violenza politica sulla democrazia. Democrazia a fasi alterne. #ddlzan",none,"[('against', 1), ('none', 2)]"
1453701405794000906,"Medici sospesi perché esprimono un dubbio scientifico, poliziotti sanzionati perché criticano il governo, minori ricattati per farli vaccinare, e avremmo perso la battaglia di civilità per via dell'affossamento del DDL ZAN?
Che miseria.",against,"[('against', 2), ('none', 1)]"
1453701722837327872,una mia amica sabato va alla manifestazione per il ddl zan e vorrei andare con lei dato che nessun'altro che conosco vuole andare solo che ci saranno tutti i suoi amici e io ho un'ansia della madonna non sono sicura di riuscire a stare con persone che non conosco ma voglio andarc,favour,"[('favour', 3)]"
1453701879721041924,#la7 il decreto #ZAN serviva solo al PD per accuisire voti da queste persone,none,"[('none', 3)]"
1453701917599805446,"stamattina sottocasa sentivo dei signori di mezza età parlare, uno dice “quello della lega” e ho pensato che stessero parlando del ddl zan, ma poi l’altro signore se ne esce con “c’è dell’odio contro la Juventus”…
ah sì la famosa juvefobia diffusa in tutto il paese",none,"[('none', 3)]"
1453704050122317824,Il #DDLZan non passa. I quotidiani allineati (praticamente-quasi-tutti) danno la notizia in lacrime. I nostri parlamentari han buttato via (parte di) due anni per questa legge bavaglio. Che per fortuna (al momento) è stata cestinata.,against,"[('against', 3)]"
1453704095609544706,"Tutti a commentare l’affossamento del ddl Zan

Ma io dico, è possibile che abbiamo bisogno di una legge per non essere omofobi?!
O per poter portare rispetto a transessuali, donne e disabili?!

Non sarà una legge che cambierà tutto ciò

Ma semplicemente il nostro mondo di pensare",against,"[('against', 2), ('none', 1)]"
1453704447503343622,Ci si vede all'Arco della Pace alle 19? #DDLZan,none,"[('none', 3)]"
1453706222037778438,Chi ha tradito chi nella storia del #DDLZan?,none,"[('none', 3)]"
1453706317210832902,Siamo in DITTATURA da GP con abolizione dei diritti e questi si perdono con la legge Zan in uno dei paesi più liberi al mondo sotto quell’aspetto,against,"[('against', 3)]"
1453707403346722817,"Dopo quello che è successo sul #DdlZan direi che @ItaliaViva , @Azione_it e qualche altro cespuglio di centro posso essere esclusi dal nuovo csx….non crede anche lei onorevole @EnricoLetta ?",none,"[('none', 2), ('favour', 1)]"
1453707772202209281,Omofobi di merda si può dire?  #DDLZan,favour,"[('favour', 3)]"
1453708536324702212,"L’Italia quest’anno ha vinto su tutti i fronti, tranne che nei diritti. Abbiamo perso l’occasione in questa legislatura di far approvare il #DDLZan . La classe politica non ci rappresenta, gentaglia che festeggia contro le discriminazioni non è un politico degno di questo nome",favour,"[('favour', 3)]"
1453708932908728321,"L'astensionismo è alto, la credibilità delle istituzioni è in crisi. Quell'applauso non rappresenta il Parlamento, la politica e i partiti tout court, ma rappresenta la peggior destra degli ultimi decenni. Non diluiamo le responsabilità tramite facili generalizzazioni.
#DDLZan",favour,"[('favour', 3)]"
1453709617276624903,"""Ha stato Fedez!1!!""

Facce di cvlo uguali ne avete mai conosciute?
Io no
😅

#DDLZan",none,"[('none', 2), ('favour', 1)]"
1453711995442798593,"Morirò senza capire che gusto ci proviate a togliere i diritti agli altri, senza tra l'altro guadagnarci nulla. Io boh. #DDLZan",favour,"[('favour', 3)]"
1453715008400019456,Le immagini dei senatori in festa per la bocciatura del #DDLZan hanno fatto il giro del mondo. Un ulteriore danno alla reputazione del nostro Paese. D'ora in poi saremo quelli che festeggiano contro le persone #LGBTQ e contro le persone con disabilità. #tagliola #omotransfobia,favour,"[('none', 1), ('favour', 2)]"
1453718484186124290,"quindi secondo un mucchio di imbecilli il ddl zan ""istiga all'omosessualità"", ma loro ritengono normale dire ad un bambino fin dalla tenera età che deve essere attratto obbligatoriamente da una bambina? 🤨",favour,"[('favour', 3)]"
1453721240145842186,"Si sono verificati già i primi atti di bullismo a seguito dell'affossamento del ddl zan. Ieri durante l'approvazione sono entrato nello spogliatoio femminile per festeggiare e mi hanno cacciato a calci nel culo.
Ecco dove ci hanno portato sti fasci.",N/D,"[('none', 1), ('favour', 1), ('against', 1)]"
1453722501117190147,"L'aver detto che sono disgustata per l'esultanza riguardo al blocco del DDL Zan mi sta dando l'occasione di bloccare un bel po' di gentaccia, è un po' come quando ti entrano gli scarafaggi in casa e li prendi a scopettate per farli uscire in modo che tornino a infestare le fogne.",favour,"[('favour', 3)]"
1453723146985508872,"- @EnricoLetta perdonami però ma esattamente cosa doveva fare @ItaliaViva? Trovare 24 voti per voi? 

Abbiamo annunciato che avremmo votato a favore del #DDLZan, più di questo cosa dovevamo fare?! Perché più semplicemente non ammetti che non hai il controllo dei tuoi senatori?",favour,"[('favour', 3)]"
1453723383791710213,"La legge sul divorzio ha 51 anni (51!), quella sull'aborto 43 (governi DC). Sui diritti civili stava più avanti mia nonna
#DDLZan",favour,"[('favour', 3)]"
1453723892325879818,"- Il DDL è andato sotto di 23 voti
- Eh ma Renzi non c'era, quindi è colpa sua",none,"[('none', 3)]"
1453724220085604353,"Abbiamo perso un’occasione, abbiamo perso tutti. 
Con il voto di ieri in Senato è sfumata la possibilità di consegnare al Paese una legge di civiltà.
#DDLZan",favour,"[('favour', 3)]"
1453724621501460493,Vivo per il casino che la gente sta facendo perchè non hanno approvato il #DDLZan,none,"[('favour', 1), ('none', 2)]"
1453726154603458561,"""È così che muore la libertà. Sotto scroscianti applausi"".
#DDLZan",favour,"[('favour', 3)]"
1453726318898528277,Ma c'avessero almeno spiegato del perché al No al #DDLZan allora uno se ne farebbe pure una ragione. Ma così non si capisce nulla... Anzi si alimenta una diffusa certezza sul menefreghismo Italiano verso altre persone.,favour,"[('favour', 2), ('none', 1)]"
1453726358031384577,"Ai parlamentari, giornalisti e intellettualità varia che hanno definito vigliacchi, miserabili, incivili, ignobili, orribili, retrogradi e vomitevoli gli avversari del ddl Zan.. vorrei dirgli di tenerselo stretto il diritto all'odio.",against,"[('against', 2), ('none', 1)]"
1453728176127893505,"Trovo il tutto così avvilente. 
Mi vergogno della mentalità che ha ancora molta gente.
L'Italia quest'anno ha vinto tutto, in ogni campo, ma ieri ha perso una grande opportunità di crescita mentale, solidarietà e rispetto.
Mi vergogno di tutto ciò #LGBTQ #DDLZan",favour,"[('favour', 3)]"
1453728893815255064,"E noi dovremmo dare retta alla peggior classe politica e i peggiori giornalisti del mondo? 
Assecondare le cazzate di chi sostiene che il @pdnetwork doveva cedere ai ricatti di @matteorenzi e @ItaliaViva ? 
#DDLZan",favour,"[('none', 1), ('favour', 2)]"
1453733932977909764,"I nostri ""intellettuali"" politici, come delle bestie da stadio, intonano cori contro il #DDLZan.
La prossima mossa quale sarà? Un assalto alla sede della #CGIL?",favour,"[('none', 1), ('favour', 2)]"
1453734431223472137,"Fare una questione ideologica di una battaglia di civiltà è la traduzione in ""politics"" delle dispute fra bambini. Chi ha affossato il #ddlZan dovrebbe spiegare tante cose. 
Quando comincerete ad essere Politici e non televenditori e ciarlatani sarà già tardi.",favour,"[('favour', 2), ('none', 1)]"
1453739696312307714,"Ddl Zan: oggi alle 18:00 manifestazione in Via di San Giovanni in Laterano a Roma (davanti il Coming Out per capirci), se qualcuno fosse indeciso perché “Non so con chi andare…”, sappiate che avete una spalla, io ci vado.
Spero di vedere molte facce.",favour,"[('favour', 3)]"
1453742333510529030,No ma fatela na battuta sull'albero e il pero o su padre e figlio che siete originalissimi #DDLZan #mattiafeltri,none,"[('none', 3)]"
1453743625578369028,"Per compensare le decisioni odierne del senato, domani dovremmo essere autorizzati ad andare per strada e dire ""cattolico di merda"" ad un qualsiasi cattolico incrociamo.
#LeggeZan
#DDLZan 
#LeggeZansubito
#centromerda",favour,"[('favour', 3)]"
1453745105932800002,"#Zan Brava, almeno oggi, oltre che bella, Maria Elena Boschi, IV :

“Ho firmato e votato Legge Zan. Proprio per questo, dico : basta bugie ! Legge è fallita per l’arroganza di chi,come Zan, PD, ha respinto l’accordo. Non è un problema di Ungheria, ma di matematica, compagni !”.",none,"[('none', 3)]"
1453749208205467655,"Mattia Feltri, degno figlio di Papà Littorio.

#DdlZan_Subito_Legge #DDLZanSubito #DDLZan #LeggeZan",favour,"[('favour', 2), ('none', 1)]"
1453752234806857736,"Antonella #Clerici: ""Abbiamo vinto in tutto quest'anno: sport, dolci, panettoni, Nobel per la Fisica. Peccato che però abbiamo perso un'occasione sui #diritticivili"".

Boicottaggio di Rai uno fra 3 2 1...

#LeggeZan #DdlZan_Subito_Legge #DDLZan #ÈSempreMezzogiorno #28Ottobre",favour,"[('favour', 3)]"
1453753587784368136,"Per avere i voti della Lega Il DDL Zan verrà ripresentato con il nome di ""Fragilità Irrisolte"".
@Soppressatira",none,"[('none', 3)]"
1453759883262705671,"#ddlzan
Mi basta aver letto il buongiorno di Mattia Feltri. ""La natura umana"", signor*. L'odio è natura umana e non si vieta per legge. Direttore di un giornale.",favour,"[('none', 1), ('favour', 2)]"
1453760144760791045,"Accostarci all'Ungheria di Orban è davvero troppo! Con le accuse, assurde, di Zan sul presunto tradimento di @ItaliaViva siamo oltre le fake news. Parole gravi, inconcepibili. Noi abbiamo sempre parlato chiaro. 
Il @pdnetwork si guardi allo specchio per trovare i traditori.",against,"[('against', 2), ('none', 1)]"
1453761926262104077,oggi ho dovuto sentirmi dire da persona etero che se fosse gay lei non vorrebbe il ddl Zan si MA SIMONA NON SEI GAY QUINDI PERCHÉ NON TE NE STAI ZITTA?,favour,"[('favour', 3)]"
1453763538728759301,"In #Giappone creato prototipo di moto volante.
L' Italia ancora al paleolitico ieri ha scoperto il fuoco col quale hanno bruciato il #DdlZan.

(#AnnaritaPagani)

#DdlZan_Subito_Legge #DDLZanLeggeControOmofobia #28ottobre",favour,"[('favour', 3)]"
1453763575168786445,"Sento voci che dicono: ""con la bocciatura del #DDLZan si sono negati i diritti delle persone"".
Premesso che io ero d'accordo per l'approvazione SALVO MODIFICHE agli articoli 1, 4 e 7, quelle stesse voci sono silenti sulla sospensione dei diritti dei lavoratori senza #greenpass",none,"[('none', 2), ('against', 1)]"
1453763678097006596,Un altro ‘potere’ di di chi accusa il flop del  Ddl.  Zan é l’onniscienza. Nel segreto delle urne sanno chi nel centrosinistra ha votato con le destre. Ci mettono anche la faccia?,none,"[('none', 3)]"
1453764735145549834,La metro per l’arco della pace piena di giovani(ssimi) tanto arcobalenosi quanto agguerriti e incazzati. Bravi ragazzi 🌈 #DDLZan,favour,"[('favour', 3)]"
1453765418213122052,"A distanza di 24ore lo possiamo dire: 

la mancanza di autocritica di quelli che avrebbero dovuto portare a casa il #DDLZan è sconcertante.

Si limitano a scrivere “vergogna” come semplici cittadini o rinomati influencer. Ma sulla strategia parlamentare suicida tutto tace.",N/D,"[('none', 1), ('favour', 1), ('against', 1)]"
1453766843001364486,"Cos'hanno in comune il ddl zan e la mia laurea?
•realizzano un sogno
•bloccata da dei vecchi con un piede già nella fossa
•finché non c'è, non hai dei diritti minimi
•irraggiungibile qua🥲

Piango🥲",favour,"[('favour', 2), ('none', 1)]"
1453768762239356945,"Il parlamento italiano vive a Narnia e non nella realtà del paese.
Gli italiani seppur con mille difetti, sono anni luce avanti a questa massa di ciarlatani che ieri credevano di essere allo stadio o in un triste spettacolo circense! 😡

#DIRITTI #DDLZan",favour,"[('favour', 3)]"
1453768896641634315,"#Renzi ottimo capro espiatorio su #ddlZan invece di strategia dozzinale, piazzaiola e aritmetica parlamentare discutibile; certo le truppe gigliate non si fanno voler bene, ma tirano fuori i coltelli solo quando la posta li vale. I panni sporchi si lavano in casa.",none,"[('none', 3)]"
1453769549644435456,"Un animale non può essere abbandonato per strada (come giusto che sia) ma una persona può essere picchiata, derisa, umiliata, cacciata di casa, spinta al suicidio per la sola colpa di amare.

Grazie a tutti.

#DDLZan",favour,"[('favour', 3)]"
1453770943944396810,Noi Gramsci e Pasolini voi #ddlzan e #signorini,against,"[('against', 3)]"
1453771015641837574,"#DDLZan provo schifo nell'essere cittadino di un paese in cui uno sciame di bigotti falsi moralisti che non rappresenta neppure il pensiero della maggioranza viola i diritti umani in mio nome. Ora so perché la gente non vota, per farlo ci vuole un potente anti vomito, che schifo.",favour,"[('favour', 3)]"
1453772348507762692,C’è il @PdMilano @europaverde_it e @SI_sinistra ma soprattutto c’è tanta tanta gente. Tantissimi ragazzi. W Milano anche oggi. #ddlzan,none,"[('none', 2), ('favour', 1)]"
1453773730295975938,"Chi non difende i diritti dei cittadini non li rappresenta!
#ddlzan",favour,"[('favour', 3)]"
1453774333092958214,"Vi ricordate due mesi fa quando davamo colonialissime lezioni di diritti civili agli Afghani?
#ddlzan #leggezan",favour,"[('favour', 2), ('none', 1)]"
1453774526257537030,"Oggi a #milano c'è una piazza bella.
#ddlzan",favour,"[('favour', 2), ('none', 1)]"
1453774543353487361,"#ddlzan ""il vero valore di una persona è determinato dal contributo che offre alla comunità nel corso della sua esistenza"" (Kano Jigoro)
Il vostro, cari votanti in incognito, è nettamente inferiore allo zero.",favour,"[('favour', 3)]"
1453778982244130816,"Oggi giornata bucolica; che mi sono perso? Gli uomini liberi no-green pass che piangono per i bambini di tutti e la libertà hanno occupato le piazze italiane per il #DDLZan? 
No? Strano...",none,"[('none', 2), ('favour', 1)]"
1453780955798310917,"Cambiando discorso (ora basta con la legge Zan), non è stata supply disruptions: nessun porto e’ stato distrutto, nessuna fabbrica di chips ha chiuso permanentemente, il numero di navi e containers andava bene prima della pandemia ed adesso non piu’. E’ un problema di ... 1/2",none,"[('none', 3)]"
1453781375602077696,io di andare a cena seduto con un progredito e con il tg che parla del ddl zan e probabilmente delle proteste che stanno avendo luogo in varie città aspettando vari commenti ignoranti da parte sua non ne ho voglia per niente…,none,"[('none', 3)]"
1453782506851942408,"Un giorno parleremo di quando sentii una persona mia amica, colta, istruita, molto intelligente dire dopo un colloquio: “questo candidato mamma mia, aveva un curriculum stellare, ma che vuoi farci, che figura ci facciamo ad assumere un nero? Dai facciamo ridere.” #ddlzan",none,"[('none', 2), ('favour', 1)]"
1453783687779209219,"Gli applausi al senato alla fine della votazione al decreto contro il DDL ZAN sono la prova che non sempre un applauso si fa alle cose belle.
#Vergognatevi #DDLZanLeggeControOmofobia",favour,"[('favour', 3)]"
1453783723028238343,Leggendo qui e la  i vips dei villoni e soldoni impazziti e amareggiati  per  il no alla legge  Zan.Dovrebbero  chiedere  al loro referente pd. RIDICOLI,against,"[('against', 2), ('none', 1)]"
1453789009742864385,Renzi che incolpa Pd e 5S per il naufragio del Ddl Zan non deve sorprendere. Un bugiardo e ipocrita non cambia mai pelle.#Dementeipocrita,none,"[('none', 2), ('favour', 1)]"
1453790726555414544,"Dice Renzi :abbiamo affossato il DDL Zan prima che gli 
Altri lo affossassero ? Ma si fa’ le canne ?",favour,"[('favour', 3)]"
1453790900946145281,"Piena di sentire che noi giovani siamo il futuro. 
Per costruire il futuro c'è bisogno di fare qualcosa nel presente.
Noi vogliamo il #DDLZan l'abbiamo chiesto in mille modi eppure gli adulti ci mettono i bastoni fra le ruote.
Ci addossano responsabilità che non vogliono darci",favour,"[('favour', 3)]"
1453791067204198400,"già è stata una settimana di merda personalmente, l'uccisione del ddl zan mi fa venire il vomito. cioè giusto per peggiorarmi la vita di più. perché no.",favour,"[('favour', 3)]"
1453792761178693634,"oggi in classe con un prof di diritto abbiamo parlato del ddl Zan, inutile dire fosse abbastanza omofobo e mi gioco la casa che supporti salv1ni 🤡",favour,"[('favour', 3)]"
1453793457827454980,"Credo che del circo di ieri mi ricorderò questa frase:
""Se Dio ci avesse voluto cosi' diversi ci avrebbe permesso di cambiare sesso da soli""

CIRCOOOOOO 🤡🤡🤡🤡
#ddlZan #LeggeZan
#pagliaccialsenato",favour,"[('favour', 3)]"
1453795772315619330,"In tre giorni è stato bloccato il #ddlzan, si è criminilizzato l'abbigliamento delle donne (definito ambiguo e indecoroso) e si vuole dare la cittadinanza onoraria a #Bolsonaro.
Non ho altro da aggiungere.",favour,"[('favour', 3)]"
1453797900069244939,"Sono gli ultimi rantoli agonizzanti di una società bigotta e ignorante. 
Il progresso va in una direzione ben precisa amici. Mi dispiace, ma è solo questione di tempo.  

#DDLZan #DdlZan_Subito_Legge #LeggeZan",favour,"[('favour', 3)]"
1453798616020226056,Manifestazione Milano per De Zan... Voglio vedere la Lamorgese..... 😂😂😂,none,"[('none', 2), ('against', 1)]"
1453799332499673102,Volevate fottere tutti e invece siete rimasti fottuti ― e neanche come vi piace esserlo ― zàn(ghete)!,against,"[('against', 3)]"
1453799718090420236,"Che vergogna! 
2 anni rinchiusi in casa e nessuno ha fatto niente!!!! 
Adesso per ste stronzate ci sono le piazze piene. Che schifo!! #DDLZanLeggeControOmofobia
#NOGREENPAS 
#DDLZan",against,"[('against', 3)]"
1453800208274542606,il vaticano suppongo fiero di essere stato parte piuttosto attiva nell'affossamento della ddl facendo finta che la cappella sistina e la pietà non siano state dipinte e scolpite da un uomo autistico e omosessuale,favour,"[('favour', 3)]"
1453801712796454912,"Oggi ho applaudito davanti ad un cliente che mi raccontava di aver perso gli occhiali da sole. Poi gli ho spiegato che più o meno è successa la stessa cosa in parlamento, ma con i diritti umani.
#DDLZan #LeggeZan",favour,"[('favour', 3)]"
1453804614734782471,"Sabato ricordatevi di spostare le lancette di 1 ora indietro.
E di 800 anni
#ddlzan",favour,"[('favour', 3)]"
1453805093669818375,"GRAZIE @MarroneEmma 
Sei una delle pochissime che si espone con la pelle e col sangue da sempre 💪🏳️‍🌈

#ddlZan 
#XF2021 #xfactor2021",favour,"[('favour', 3)]"
1453805476609679360,"Ma un minimo di codice penale lo conoscete? Sul serio fate?
#ddlzan",none,"[('none', 3)]"
1453805687797071889,"Fosse passato il #ddlzan, a questo #XF2021 lo denunciavano per palese discriminazione di genere. #xyfactor #tuttimaschi",none,"[('against', 1), ('none', 2)]"
1453805859050557446,Bravissima Emma @XFactor_Italia  @SkyItalia ..l' affossamento del ddl Zan è una vergogna ..ma per fortuna la maggior parte dell' Italia non si sente rappresentata da chi ci governa,favour,"[('favour', 3)]"
1453808747072086022,"Davvero, non si capisce come Letta sia riuscito a farsi infinocchiare per la seconda volta da Renzi. 
Evidentemente solo lui e Zan pensavano di avere i numeri necessari e che - col voto segreto - non ci fossero franchi tiratori tra PD, M5S e soprattutto IV.
#Piazzapulita",none,"[('none', 3)]"
1453809738010042370,"I vari sondaggi danno favorevole al #DDLZan una forbice dal 60 al 52% dei cittadini italiani.
Alle elezioni vota il 60% 
Se tanto mi da tanto c'è una grossa fetta di elettorato da riconquistare e non certo col fascismo.",favour,"[('favour', 2), ('none', 1)]"
1453809768443883524,"Mi rendo conto che il DDL ZanNon l’ho studiato, guardandolo l’ho sentito di scritto in tutt’altra maniera, per me è stato un momento molto difficile e francamente sono rimasta anche un po’ deluso da alcune cose tipo l’aiuto ignorato, ed è subentrato l’egoismo.
#DDLZanvergogna,",favour,"[('none', 1), ('favour', 2)]"
1453810525222182914,I #renziani sono particolarmente silenziosi il giorno dopo l'affossamento del #DdlZan o sbaglio? 🤔,none,"[('none', 3)]"
1453811960982687747,"Chi #saAscoltare davvero sa che le parole hanno molto più peso di quello che sembra. Ed è per questo che una parola detta ""con leggerezza"" può diventare pericolosa.

#unTemaAlGiorno
#ddlzan",favour,"[('favour', 3)]"
1453818612884586500,"Oggi il bravo giornalista si erge a difesa del ""diritto a odiare"" che, per carità, ci sta (omette che il #DdlZan punirebbe i crimini d'odio non l'odio in quanto tale), ora provate a odiare un po' i padroni e vedrete quanti bravi libberali sosterranno il vostro sacrosanto diritto!",N/D,"[('none', 1), ('against', 1), ('favour', 1)]"
1453820989142360081,"#ddlzan -zotto
[Delibere Deliranti e Logore
Demoliscono Desio di Libertà]",none,"[('none', 2), ('favour', 1)]"
1453824396397797377,"Forse, se anziché chiamarsi #Zan il ddl contro l’omotransfobia si fosse chiamato Naz, lo avrebbero votato pure Salvini e Meloni. #ddlZan #fatetantoschifo @welikeduel",favour,"[('favour', 3)]"
1453824523199991813,Sbagliato sottovalutare Enrico #Letta. Ieri si è fatta un'operazione di chiarezza che pone le basi delle prossime elezioni (Quirinale compreso) e delle alleanze possibili. Non a caso #Renzi è il più attaccato- e che perde di più-dopo la tagliola del #ddlzan,none,"[('none', 3)]"
1453827650145951746,"oggi che a Milano si manifesta per l'affossamento del ddl zan: ""vergogna assembrarvi per queste cose inutili"", però quando l'inter vinceva lo scudetto andava tutto bene",none,"[('favour', 1), ('none', 2)]"
1453829038603214855,#ddlZan secondo me la situazione al senato è un po' più complicata,none,"[('none', 3)]"
1453830922386685953,"nello stesso giorno #Renzi 
1- affossa il #DdlZan indignando 3/4 del Paese
2- è assente durante la votazione in senato perchè in Arabia dove viene pagato per fare conferenze

O quest'uomo è un fottuto genio della politica o è un pirla. Fate voi, io un'idea ce l'ho.",none,"[('none', 3)]"
1453832241331810309,"Mentre si accapigliano sul decreto zan, sullo ius soli.. L'INPS ha fatto una circolare su chi ha la pensione d'invalidita da 74%al 99%  di 290 euro.. Mentre ad ieri si potevano fare lavoretti per un massimo di 5000 euro l'anno
Da oggi chi lavora non ha più diritto alla pensione",none,"[('none', 3)]"
1453834375129337860,Diciamola tutta... Andare al voto in quel modo è stata una delle peggiori manovre politiche degli ultimi anni #ddlzan,none,"[('none', 2), ('favour', 1)]"
1453838212653363201,"Fino a ieri #Renzi faceva avanti e indietro tra Palazzi di #Riad, Palazzo Madama e vertici del Governo #Draghi e andava tutto bene,  nonostante tutto ciò che abbiamo visto in TV e letto sui giornali di tutto il mondo a proposito del principe saudita.
Perché?
#Piazzapulita
#DDLZan",none,"[('none', 3)]"
1453856687719428101,"Abbiamo i vini migliori al mondo, eccellenze enogastronomiche rinomate, premi nobel... ma politici normali no? #DDLZan #propagandalive",favour,"[('favour', 2), ('none', 1)]"
1453863944888725515,"Ddl Zan: Letta ""Con il volto di ieri in Senato sul ddl Zan l'Italia si è allineata alla Polonia e all'Ungheria, cioè la compressione di diritti delle persone, della comunità Lgbt"".
Caro Letta, ti rispondo: -----&gt;&gt;",none,"[('none', 2), ('against', 1)]"
1453868445519552513,"Eh, niente, hanno bloccato la legge Zan, io godo e i menestrelli piangono 3 io rigodo.",against,"[('against', 3)]"
1453872204274454534,"Comunque i parlamentari sono lo specchio del paese nel 2018; ora sono ancora più spostati a destra. Come si può permettere un partito di professare lezione e di decidere chi è buono e chi è cattivo? (Sono di centro-sinstra) purtroppo per voi siamo in democrazia…
#DDLZan",none,"[('none', 2), ('favour', 1)]"
1453873348002394142,Il Post essere tipo 10mila persone all'arco della pace per la legge Zan purtroppo non ci interessa adesso beccatevi questo fondamentale articolo sulla micronazione di Westarctica che abbiamo scoperto cliccando sul random page button di Wikipedia durante la pausa pranzo,none,"[('none', 3)]"
1453877491261710336,"dopo aver visto un ragazzo trans e sua sorella cishet dire che è meglio che il ddl zan non sia stato approvato, con la sorella che diceva che era anticostituzionale, credo di poter finalmente andare dal bricofer a prendere sedia e cappio.",favour,"[('favour', 3)]"
1453912379394306050,"In Italia alle 04:31 si twitta di
1 #DDLZan 
2 #xf2021 
3 #NapoliBologna 
4 #LeggeZan 
5 #28ottobre 
6 Renzi 
7 Senato 
8 Freccero 
9 Arabia Saudita 
10 Italia Viva",none,"[('none', 3)]"
1453924826721161217,Ma quando paragonate le questioni #DDLZan e greenpass/vaccini fate sul serio o è uno scherzo?  Con che coraggio collegate persone antiscientifiche che mettono a rischio la comunità per le loro convinzioni senza fondamento a gente che manifesta per dei diritti veri? #vergognatevi,favour,"[('favour', 3)]"
1453949473315454978,"Ma perché tutti coloro che sono favorevoli al #ddlzan lo sono anche per il #GreenpassObligatorio?

Non è un'evidente contraddizione?

🤯🤯🤯",none,"[('none', 2), ('against', 1)]"
1453953976878043141,"Ddl zan contro le discriminazioni di genere è gestita male perche le comparse che la sostengono tendono a discriminare IV, non è una buona presentazione",none,"[('none', 3)]"
1453954979916513288,"Lo squallore dell’esultanza della componente di destra del parlamento per la bocciatura del DDL Zan è indecente, ora sia chiaro che con Renzi non c’è possibilità di dialogo, vinciamo le elezioni e facciamo scomparire IV",favour,"[('favour', 3)]"
1453957638505459712,c’è qualcuno che va alla manifestazione del ddl zan a Firenze???,favour,"[('favour', 3)]"
1453959149268529154,Letta aveva dichiarato che la colpa per L’affossamento del ddl Zan era di Renzi già’ nel gennaio 2014 .,none,"[('none', 3)]"
1453960158535553027,Domani c'è la manifestazione per il ddl Zan a Firenze e assolutamente sono già lì!,favour,"[('favour', 2), ('against', 1)]"
1453960287187451907,"A prescindere da chi ha torto o ha ragione, un Senato che urla e applaude manco fossimo allo Zoo, non è un bel vedere. Direi che dà la misura di quanto poco contegno e rispetto c'è delle istituzioni in primis da chi le occupa, altro che padri costituenti #Vergognatevi #DDLZan",favour,"[('favour', 2), ('none', 1)]"
1453965981043200000,Mia mamma sta discutendo al telefono con mia zia difendendo il DDL zan VAI MAMMA CAZZOOOOO,favour,"[('favour', 3)]"
